Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Sports,Microids,13623,2002.0,0.03,0.01,0.0,0.0,0.04
Sports,System 3 Arcade Software,14035,2006.0,0.03,0.0,0.0,0.0,0.04
Racing,1C Company,13726,2011.0,0.0,0.03,0.0,0.01,0.04
Fighting,Playmore,13516,2002.0,0.0,0.0,0.04,0.0,0.04
Puzzle,Rage Software,13863,2001.0,0.03,0.01,0.0,0.0,0.04
Misc,Jester Interactive,14090,2003.0,0.02,0.01,0.0,0.0,0.04
Misc,Storm City Games,13910,2010.0,0.04,0.0,0.0,0.0,0.04
Action,Flashpoint Games,13923,2005.0,0.03,0.01,0.0,0.0,0.04
Shooter,Avalon Interactive,14034,2003.0,0.03,0.01,0.0,0.0,0.04
Adventure,Kalypso Media,30944,4017.0,0.0,0.03,0.0,0.0,0.04
Role-Playing,Data East,13724,1995.0,0.0,0.0,0.04,0.0,0.04
Misc,Avanquest Software,31258,4027.0,0.0,0.04,0.0,0.0,0.04
Shooter,DHM Interactive,13800,2009.0,0.03,0.0,0.0,0.0,0.04
Simulation,Graffiti,12963,2009.0,0.05,0.0,0.0,0.0,0.05
Adventure,Sweets,29552,4015.0,0.0,0.0,0.05,0.0,0.05
Platform,ESP,13253,1998.0,0.03,0.02,0.0,0.0,0.05
Sports,UFO Interactive,29250,4018.0,0.05,0.0,0.0,0.0,0.05
Action,Aksys Games,12861,2015.0,0.01,0.0,0.04,0.0,0.05
Platform,DreamCatcher Interactive,13182,2001.0,0.02,0.02,0.0,0.01,0.05
Platform,Gremlin Interactive Ltd,12939,1997.0,0.03,0.02,0.0,0.0,0.05
Role-Playing,Max Five,13334,2001.0,0.03,0.02,0.0,0.0,0.05
Misc,JoWood Productions,12835,2008.0,0.05,0.0,0.0,0.0,0.05
Action,Russel,30185,4019.0,0.0,0.0,0.05,0.0,0.05
Role-Playing,Kemco,13020,1991.0,0.0,0.0,0.05,0.0,0.05
Misc,Kaga Create,12859,2015.0,0.0,0.0,0.05,0.0,0.05
Sports,Navarre Corp,13266,2008.0,0.04,0.0,0.0,0.0,0.05
Strategy,Team17 Software,13230,2010.0,0.0,0.04,0.0,0.01,0.05
Sports,Playlogic Game Factory,13434,2009.0,0.04,0.0,0.0,0.0,0.05
Sports,Storm City Games,13302,2010.0,0.04,0.0,0.0,0.0,0.05
Simulation,Ertain,13007,2007.0,0.05,0.0,0.0,0.0,0.05
Misc,Vap,13143,1994.0,0.0,0.0,0.05,0.0,0.05
Adventure,WayForward Technologies,12889,2015.0,0.05,0.0,0.0,0.01,0.05
Action,Nordcurrent,12928,2007.0,0.05,0.0,0.0,0.0,0.05
Adventure,Zushi Games,13132,2007.0,0.04,0.0,0.0,0.0,0.05
Misc,Pony Canyon,13412,2000.0,0.03,0.02,0.0,0.0,0.05
Role-Playing,Arika,12961,2004.0,0.03,0.02,0.0,0.01,0.05
Role-Playing,Kadokawa Games,29719,4027.0,0.0,0.0,0.05,0.0,0.05
Action,Activision Value,13261,2008.0,0.04,0.0,0.0,0.0,0.05
Misc,Gainax Network Systems,13206,1998.0,0.0,0.0,0.05,0.0,0.05
Action,Quinrose,47171,6036.0,0.0,0.0,0.05,0.0,0.05
Action,ASC Games,13127,1999.0,0.03,0.02,0.0,0.0,0.05
Misc,PopCap Games,29581,4020.0,0.03,0.02,0.0,0.0,0.05
Role-Playing,Mindscape,13122,2003.0,0.04,0.01,0.0,0.0,0.05
Simulation,Zushi Games,29767,4018.0,0.04,0.0,0.0,0.0,0.05
Racing,The Learning Company,13067,2000.0,0.03,0.02,0.0,0.0,0.05
Platform,Midas Interactive Entertainment,13168,2001.0,0.02,0.02,0.0,0.01,0.05
Racing,Dusenberry Martin Racing,29291,4032.0,0.05,0.0,0.0,0.01,0.05
Simulation,Phantagram,13058,2002.0,0.03,0.01,0.01,0.0,0.05
Racing,Avalon Interactive,13044,2002.0,0.03,0.02,0.0,0.01,0.05
Puzzle,Easy Interactive,30696,4024.0,0.0,0.03,0.0,0.0,0.05
Shooter,5pb,46973,6030.0,0.0,0.0,0.05,0.0,0.05
Shooter,JVC,29612,3995.0,0.03,0.02,0.0,0.0,0.05
Misc,Activision Value,13219,2005.0,0.04,0.01,0.0,0.0,0.05
Adventure,Mastiff,13295,2009.0,0.04,0.0,0.0,0.0,0.05
Misc,Coconuts Japan,12958,1993.0,0.0,0.0,0.05,0.0,0.05
Puzzle,Kemco,46950,6006.0,0.04,0.01,0.0,0.0,0.05
Shooter,Destineer,30532,4019.0,0.04,0.0,0.0,0.0,0.05
Fighting,Yuke's,29849,4013.0,0.0,0.0,0.05,0.0,0.05
Puzzle,Pow,13257,1995.0,0.0,0.0,0.05,0.0,0.05
Strategy,Ascaron Entertainment GmbH,29674,4012.0,0.0,0.04,0.0,0.01,0.05
Puzzle,MediaQuest,13272,1995.0,0.03,0.02,0.0,0.0,0.05
Puzzle,JoWood Productions,12975,2008.0,0.05,0.0,0.0,0.0,0.05
Shooter,TechnoSoft,13068,1998.0,0.03,0.02,0.0,0.0,0.05
Action,Swing! Entertainment,13010,1998.0,0.03,0.02,0.0,0.0,0.05
Role-Playing,Titus,13115,2000.0,0.04,0.01,0.0,0.0,0.05
Misc,Arc System Works,12891,2009.0,0.05,0.0,0.0,0.0,0.05
Racing,SCi,30206,4007.0,0.01,0.03,0.0,0.01,0.05
Shooter,Xseed Games,13015,2015.0,0.02,0.02,0.0,0.01,0.05
Role-Playing,Nordic Games,12950,2015.0,0.04,0.0,0.0,0.01,0.05
Strategy,1C Company,13059,2011.0,0.01,0.03,0.0,0.01,0.05
Platform,Phenomedia,13383,2007.0,0.04,0.0,0.0,0.0,0.05
Action,Marvel Entertainment,13027,2015.0,0.0,0.0,0.05,0.0,0.05
Simulation,Monte Christo Multimedia,13405,2007.0,0.0,0.04,0.0,0.01,0.05
Fighting,Imagineer,13117,1999.0,0.04,0.01,0.0,0.0,0.05
Adventure,Media Works,29923,4013.0,0.0,0.0,0.05,0.0,0.05
Racing,Milestone S.r.l,30043,4032.0,0.0,0.05,0.0,0.01,0.05
Action,Licensed 4U,29799,4024.0,0.0,0.04,0.0,0.0,0.05
Adventure,Pack-In-Video,12905,1995.0,0.0,0.0,0.05,0.0,0.05
Platform,U.S. Gold,13224,1995.0,0.03,0.02,0.0,0.0,0.05
Simulation,PQube,12863,2010.0,0.04,0.01,0.0,0.0,0.05
Adventure,GN Software,46949,6024.0,0.0,0.0,0.05,0.0,0.05
Misc,City Interactive,12531,2009.0,0.06,0.0,0.0,0.0,0.06
Misc,Imax,12291,1993.0,0.0,0.0,0.06,0.0,0.06
Fighting,Sunsoft,29231,3988.0,0.0,0.0,0.06,0.0,0.06
Fighting,Falcom Corporation,12298,2010.0,0.0,0.0,0.06,0.0,0.06
Fighting,Irem Software Engineering,12330,2008.0,0.05,0.0,0.01,0.0,0.06
Fighting,Grand Prix Games,12661,2007.0,0.0,0.0,0.06,0.0,0.06
Fighting,Ecole,12580,2009.0,0.0,0.0,0.06,0.0,0.06
Fighting,Take-Two Interactive,12559,2012.0,0.06,0.0,0.0,0.0,0.06
Shooter,Nordic Games,28985,4026.0,0.02,0.03,0.0,0.01,0.06
Racing,Conspiracy Entertainment,12458,2008.0,0.06,0.0,0.0,0.0,0.06
Sports,DigiCube,12703,2002.0,0.0,0.0,0.06,0.0,0.06
Adventure,Fortyfive,12271,1998.0,0.0,0.0,0.06,0.0,0.06
Action,JVC,12384,2000.0,0.03,0.02,0.0,0.0,0.06
Simulation,Pack-In-Video,12387,1995.0,0.0,0.0,0.06,0.0,0.06
Role-Playing,Ascaron Entertainment GmbH,12479,2008.0,0.0,0.05,0.0,0.01,0.06
Role-Playing,Game Factory,12378,2008.0,0.06,0.0,0.0,0.0,0.06
Simulation,Office Create,28408,4027.0,0.0,0.0,0.06,0.0,0.06
Role-Playing,Midas Interactive Entertainment,12671,2005.0,0.05,0.0,0.0,0.0,0.06
Role-Playing,Sunrise Interactive,12317,2000.0,0.0,0.0,0.06,0.0,0.06
Simulation,NEC Interchannel,12651,1996.0,0.0,0.0,0.06,0.0,0.06
Shooter,Hudson Entertainment,12516,1998.0,0.05,0.01,0.0,0.0,0.06
Misc,Sonnet,29131,3991.0,0.0,0.0,0.06,0.0,0.06
Shooter,Telstar,12357,1995.0,0.04,0.02,0.0,0.0,0.06
Action,Starfish,12466,2007.0,0.06,0.0,0.0,0.0,0.06
Shooter,Tommo,12388,2007.0,0.06,0.0,0.0,0.0,0.06
Simulation,Creative Core,12791,2008.0,0.0,0.0,0.06,0.0,0.06
Simulation,ESP,12326,1998.0,0.0,0.0,0.06,0.0,0.06
Simulation,Foreign Media Games,28885,4020.0,0.05,0.01,0.0,0.0,0.06
Sports,PQube,29471,4022.0,0.0,0.04,0.0,0.01,0.06
Simulation,Infogrames,12393,2002.0,0.03,0.02,0.0,0.0,0.06
Sports,Psygnosis,29387,3994.0,0.03,0.02,0.0,0.0,0.06
Adventure,Indie Games,29151,4008.0,0.03,0.02,0.0,0.0,0.06
Misc,Success,28530,4004.0,0.01,0.01,0.04,0.0,0.06
Misc,Titus,12512,1998.0,0.05,0.01,0.0,0.0,0.06
Adventure,Yumedia,12594,1995.0,0.0,0.0,0.06,0.0,0.06
Misc,Zenrin,29049,4013.0,0.0,0.0,0.06,0.0,0.06
Action,Arc System Works,46303,6042.0,0.0,0.0,0.06,0.0,0.06
Platform,Focus Home Interactive,29845,4024.0,0.0,0.04,0.0,0.01,0.06
Platform,LEGO Media,12383,2001.0,0.04,0.02,0.0,0.0,0.06
Platform,Oxygen Interactive,29571,4018.0,0.04,0.0,0.0,0.0,0.06
Puzzle,iWin,12246,2011.0,0.0,0.05,0.0,0.01,0.06
Strategy,Black Bean Games,12788,2009.0,0.05,0.0,0.0,0.0,0.06
Adventure,O-Games,12757,2010.0,0.02,0.03,0.0,0.01,0.06
Adventure,Neko Entertainment,28926,4015.0,0.06,0.0,0.0,0.0,0.06
Action,Crimson Cow,12319,2011.0,0.0,0.05,0.0,0.01,0.06
Puzzle,DTP Entertainment,29174,4018.0,0.01,0.04,0.0,0.0,0.06
Puzzle,HAL Laboratory,12638,1989.0,0.06,0.0,0.0,0.0,0.06
Adventure,MC2 Entertainment,29732,4008.0,0.03,0.02,0.0,0.0,0.06
Puzzle,Psygnosis,12587,1995.0,0.03,0.02,0.0,0.0,0.06
Strategy,Activision Value,12399,2004.0,0.05,0.01,0.0,0.0,0.06
Strategy,10TACLE Studios,12351,2007.0,0.06,0.0,0.0,0.0,0.06
Action,Compile Heart,28997,4029.0,0.0,0.0,0.06,0.0,0.06
Strategy,CDV Software Entertainment,46152,6023.0,0.0,0.05,0.0,0.0,0.060000000000000005
Action,MTO,46137,6021.0,0.0,0.0,0.060000000000000005,0.0,0.060000000000000005
Action,NewKidCo,29683,4004.0,0.05,0.01,0.0,0.0,0.060000000000000005
Role-Playing,Experience Inc.,46103,6045.0,0.0,0.0,0.060000000000000005,0.0,0.060000000000000005
Racing,505 Games,29310,4032.0,0.0,0.05,0.0,0.01,0.060000000000000005
Role-Playing,ASCII Media Works,29422,4020.0,0.0,0.0,0.060000000000000005,0.0,0.060000000000000005
Adventure,FuRyu,45847,6034.0,0.0,0.0,0.060000000000000005,0.0,0.060000000000000005
Racing,Big Ben Interactive,29811,4015.0,0.05,0.0,0.0,0.0,0.060000000000000005
Action,Nobilis,29495,4016.0,0.05,0.01,0.0,0.0,0.060000000000000005
Action,Kaga Create,45046,6045.0,0.0,0.0,0.06999999999999999,0.0,0.06999999999999999
Adventure,Revolution Software,28519,4030.0,0.0,0.06999999999999999,0.0,0.01,0.06999999999999999
Strategy,Playlogic Game Factory,28443,4018.0,0.07,0.0,0.0,0.0,0.07
Platform,Asylum Entertainment,11932,2011.0,0.0,0.06,0.0,0.01,0.07
Strategy,Human Entertainment,11960,1998.0,0.04,0.03,0.0,0.0,0.07
Strategy,Global Star,12112,2004.0,0.05,0.01,0.0,0.0,0.07
Platform,Metro 3D,12011,2007.0,0.06,0.0,0.0,0.0,0.07
Platform,Popcorn Arcade,28540,4015.0,0.06,0.0,0.0,0.0,0.07
Puzzle,Codemasters,11790,2009.0,0.07,0.0,0.0,0.01,0.07
Puzzle,Take-Two Interactive,12104,2006.0,0.05,0.02,0.0,0.0,0.07
Puzzle,Zushi Games,28133,4018.0,0.06,0.01,0.0,0.0,0.07
Simulation,GT Interactive,12116,1997.0,0.04,0.03,0.0,0.0,0.07
Sports,Rocket Company,12050,2011.0,0.0,0.0,0.07,0.0,0.07
Sports,Misawa,28839,3987.0,0.0,0.0,0.07,0.0,0.07
Simulation,Zoo Games,11861,2010.0,0.07,0.0,0.0,0.0,0.07
Racing,Tomy Corporation,12242,1996.0,0.04,0.02,0.0,0.0,0.07
Role-Playing,Locus,11737,1998.0,0.0,0.0,0.07,0.0,0.07
Shooter,Altron,12231,2001.0,0.05,0.02,0.0,0.0,0.07
Misc,Data Design Interactive,11738,2009.0,0.07,0.0,0.0,0.0,0.07
Simulation,Elite,12062,1996.0,0.04,0.03,0.0,0.0,0.07
Simulation,Mad Catz,11828,2012.0,0.07,0.0,0.0,0.01,0.07
Sports,Vir2L Studios,12027,2008.0,0.06,0.0,0.0,0.0,0.07
Misc,Scholastic Inc.,12175,2010.0,0.06,0.0,0.0,0.0,0.07
Strategy,Zushi Games,28315,4016.0,0.07,0.0,0.0,0.0,0.07
Adventure,Athena,12206,2001.0,0.0,0.0,0.07,0.0,0.07
Fighting,Screenlife,11781,2015.0,0.0,0.0,0.07,0.0,0.07
Adventure,Aria,12211,2006.0,0.0,0.0,0.07,0.0,0.07
Action,Sunrise Interactive,12015,2000.0,0.0,0.0,0.07,0.0,0.07
Adventure,Warp,11786,1997.0,0.0,0.0,0.07,0.0,0.07
Adventure,Princess Soft,44658,6016.0,0.0,0.0,0.07,0.0,0.07
Adventure,Kemco,11986,1999.0,0.06,0.01,0.0,0.0,0.07
Fighting,NewKidCo,12069,2003.0,0.05,0.01,0.0,0.0,0.07
Fighting,Enterbrain,12088,2002.0,0.03,0.03,0.0,0.01,0.07
Adventure,Sammy Corporation,11929,2002.0,0.03,0.03,0.0,0.01,0.07
Adventure,Ackkstudios,11763,2009.0,0.07,0.0,0.0,0.0,0.07
Action,Gamecock,12223,2008.0,0.06,0.0,0.0,0.0,0.07
Fighting,Midas Interactive Entertainment,11770,2000.0,0.04,0.03,0.0,0.0,0.07
Action,Enix Corporation,12079,2002.0,0.03,0.03,0.0,0.01,0.07
Adventure,Blast! Entertainment Ltd,28195,4017.0,0.02,0.05,0.0,0.0,0.07
Action,Evolution Games,12087,1998.0,0.0,0.0,0.06,0.0,0.07
Action,From Software,45692,6024.0,0.04,0.0,0.02,0.0,0.07
Shooter,Alchemist,44583,6032.0,0.0,0.0,0.08,0.0,0.08
Action,Popcorn Arcade,11406,2007.0,0.07,0.0,0.0,0.01,0.08
Action,Avanquest Software,61436,8052.0,0.0,0.06999999999999999,0.0,0.0,0.08
Misc,Epoch,11332,1991.0,0.0,0.0,0.08,0.0,0.08
Strategy,Infogrames,45174,6001.0,0.05,0.02,0.0,0.0,0.08
Action,Success,11676,2008.0,0.07,0.0,0.0,0.01,0.08
Action,Seventh Chord,11387,2013.0,0.0,0.0,0.08,0.0,0.08
Fighting,Cloud Imperium Games Corporation,27483,4024.0,0.08,0.0,0.0,0.0,0.08
Strategy,NEC Interchannel,11464,1998.0,0.0,0.0,0.08,0.0,0.08
Role-Playing,Flight-Plan,11638,2007.0,0.0,0.0,0.08,0.0,0.08
Misc,Mastiff,28166,4010.0,0.04,0.02,0.0,0.01,0.08
Adventure,KID,60792,8016.0,0.0,0.0,0.08,0.0,0.08
Shooter,Banpresto,11591,1998.0,0.0,0.0,0.07,0.01,0.08
Simulation,Avanquest,27765,4018.0,0.05,0.02,0.0,0.0,0.08
Misc,"Destination Software, Inc",11369,2005.0,0.06,0.02,0.0,0.0,0.08
Role-Playing,Mercury Games,27635,4014.0,0.05,0.0,0.02,0.01,0.08
Misc,JVC,11667,1998.0,0.04,0.03,0.0,0.0,0.08
Puzzle,Ocean,11480,1998.0,0.06,0.02,0.0,0.0,0.08
Simulation,Spike,11495,2004.0,0.0,0.0,0.08,0.0,0.08
Adventure,Natsume,11686,2009.0,0.07,0.0,0.0,0.01,0.08
Shooter,Mitsui,11478,1998.0,0.06,0.02,0.0,0.0,0.08
Simulation,Micro Cabin,11256,1995.0,0.0,0.0,0.08,0.0,0.08
Strategy,Telegames,11262,2008.0,0.08,0.0,0.0,0.01,0.08
Platform,LSP Games,27283,4006.0,0.05,0.03,0.0,0.01,0.08
Platform,Rising Star Games,28162,4016.0,0.05,0.02,0.0,0.0,0.08
Action,Abylight,11502,2010.0,0.07,0.0,0.0,0.01,0.08
Racing,Telstar,11282,1998.0,0.05,0.03,0.0,0.01,0.08
Sports,Nordic Games,28514,4030.0,0.02,0.05,0.0,0.01,0.08
Misc,XS Games,27651,4012.0,0.05,0.02,0.0,0.0,0.08
Strategy,Acquire,11501,2011.0,0.0,0.0,0.08,0.0,0.08
Simulation,RTL,27804,4018.0,0.03,0.04,0.0,0.01,0.08
Shooter,Milestone,11494,2008.0,0.08,0.0,0.0,0.0,0.08
Sports,Conspiracy Entertainment,11259,2008.0,0.04,0.03,0.0,0.01,0.08
Platform,Deep Silver,45471,6048.0,0.060000000000000005,0.01,0.0,0.01,0.08
Strategy,Broccoli,44368,6022.0,0.0,0.0,0.08,0.0,0.08
Misc,Agatsuma Entertainment,11590,2004.0,0.06,0.02,0.0,0.0,0.08
Misc,Agetec,11461,2003.0,0.04,0.03,0.0,0.01,0.08
Platform,Hudson Entertainment,11402,2001.0,0.06,0.02,0.0,0.0,0.08
Strategy,Glams,11679,1995.0,0.0,0.0,0.08,0.0,0.08
Sports,Avanquest,28226,4026.0,0.05,0.02,0.0,0.0,0.08
Sports,Crystal Dynamics,11442,1995.0,0.04,0.03,0.0,0.01,0.08
Adventure,Nordic Games,28418,4031.0,0.0,0.06999999999999999,0.0,0.01,0.08
Shooter,DreamCatcher Interactive,44298,6015.0,0.05,0.04,0.0,0.0,0.08
Strategy,Natsume,11250,2001.0,0.04,0.03,0.0,0.01,0.09
Shooter,Groove Games,27196,4011.0,0.07,0.02,0.0,0.0,0.09
Sports,Hudson Entertainment,10886,2009.0,0.09,0.0,0.0,0.01,0.09
Puzzle,Sunsoft,11141,2011.0,0.07,0.0,0.02,0.0,0.09
Action,Tru Blu Entertainment,60412,8060.0,0.0,0.09,0.0,0.0,0.09
Shooter,Phantom EFX,10833,2009.0,0.09,0.0,0.0,0.01,0.09
Fighting,Game Factory,26550,4014.0,0.09,0.0,0.0,0.0,0.09
Simulation,Asylum Entertainment,26415,4020.0,0.09,0.0,0.0,0.0,0.09
Misc,Zushi Games,11021,2009.0,0.08,0.0,0.0,0.01,0.09
Shooter,Big Ben Interactive,11231,2002.0,0.04,0.03,0.0,0.01,0.09
Simulation,Asmik Ace Entertainment,11093,2000.0,0.0,0.0,0.09,0.0,0.09
Strategy,Zoo Digital Publishing,10872,2008.0,0.09,0.0,0.0,0.01,0.09
Platform,Tecmo Koei,11092,2008.0,0.02,0.01,0.05,0.01,0.09
Misc,Nippon Amuse,11241,2002.0,0.0,0.0,0.09,0.0,0.09
Shooter,Valcon Games,10878,2008.0,0.06,0.03,0.0,0.01,0.09
Sports,DreamCatcher Interactive,10978,2003.0,0.04,0.03,0.0,0.01,0.09
Puzzle,Culture Publishers,11026,1998.0,0.05,0.03,0.0,0.01,0.09
Shooter,O3 Entertainment,10913,2004.0,0.07,0.02,0.0,0.0,0.09
Shooter,PQube,26765,4018.0,0.08,0.0,0.0,0.0,0.09
Sports,Griffin International,11042,2010.0,0.08,0.0,0.0,0.01,0.09
Racing,JVC,27266,3993.0,0.05,0.03,0.0,0.0,0.09
Strategy,Media Works,26620,3996.0,0.0,0.0,0.09,0.0,0.09
Simulation,Origin Systems,11248,1997.0,0.05,0.03,0.0,0.01,0.09
Role-Playing,Graffiti,26584,4017.0,0.09,0.0,0.0,0.0,0.09
Racing,Game Factory,26733,4013.0,0.06,0.02,0.0,0.01,0.09
Adventure,GameMill Entertainment,10968,2011.0,0.09,0.0,0.0,0.01,0.09
Racing,Data Design Interactive,10970,2007.0,0.07,0.01,0.0,0.01,0.09
Action,Midas Interactive Entertainment,26945,4010.0,0.0,0.04,0.04,0.0,0.09
Racing,Popcorn Arcade,61562,8028.0,0.07,0.0,0.0,0.0,0.09
Role-Playing,Empire Interactive,11034,2005.0,0.05,0.0,0.04,0.0,0.09
Strategy,Takara Tomy,11097,2007.0,0.08,0.0,0.0,0.01,0.09
Role-Playing,Aspyr,10977,2009.0,0.09,0.0,0.0,0.01,0.09
Simulation,Hearty Robin,11164,1996.0,0.0,0.0,0.08,0.01,0.09
Racing,Takara Tomy,28146,4016.0,0.07,0.0,0.01,0.01,0.09
Strategy,Time Warner Interactive,10961,1996.0,0.05,0.03,0.0,0.01,0.09
Misc,Edia,27103,4015.0,0.0,0.0,0.09000000000000001,0.0,0.09000000000000001
Action,Kadokawa Shoten,27097,4017.0,0.0,0.0,0.09000000000000001,0.0,0.09000000000000001
Adventure,DreamCatcher Interactive,44198,6024.0,0.04,0.04,0.0,0.01,0.09000000000000001
Adventure,Koch Media,27826,4024.0,0.05,0.04,0.0,0.01,0.09000000000000001
Adventure,TGL,59964,8054.0,0.0,0.0,0.09999999999999999,0.0,0.09999999999999999
Shooter,Evolved Games,27007,4018.0,0.09,0.01,0.0,0.01,0.09999999999999999
Adventure,Reef Entertainment,59933,8048.0,0.0,0.08,0.0,0.01,0.09999999999999999
Fighting,Asmik Ace Entertainment,10757,1996.0,0.0,0.0,0.09,0.01,0.1
Misc,PM Studios,10536,2009.0,0.09,0.0,0.0,0.01,0.1
Strategy,LEGO Media,10658,1999.0,0.06,0.04,0.0,0.01,0.1
Misc,Playlogic Game Factory,10763,2008.0,0.09,0.0,0.0,0.01,0.1
Puzzle,Microsoft Game Studios,10672,2002.0,0.07,0.02,0.0,0.0,0.1
Puzzle,Oxygen Interactive,25967,4018.0,0.1,0.0,0.0,0.0,0.1
Fighting,Aqua Plus,10635,2012.0,0.05,0.0,0.05,0.01,0.1
Role-Playing,inXile Entertainment,10758,2015.0,0.02,0.06,0.0,0.01,0.1
Role-Playing,Starfish,77674,10053.0,0.0,0.0,0.1,0.0,0.1
Misc,Cave,10427,2008.0,0.1,0.0,0.0,0.01,0.1
Misc,Broccoli,10522,2011.0,0.0,0.0,0.1,0.0,0.1
Strategy,Idea Factory,26233,4019.0,0.0,0.0,0.1,0.0,0.1
Shooter,Interplay Productions,10751,1997.0,0.05,0.04,0.0,0.01,0.1
Platform,Game Factory,60293,8022.0,0.07999999999999999,0.01,0.0,0.0,0.1
Platform,Ignition Entertainment,42835,6021.0,0.09000000000000001,0.01,0.0,0.0,0.1
Adventure,SNK Playmore,42676,6024.0,0.0,0.0,0.1,0.0,0.1
Shooter,Enjoy Gaming ltd.,10714,2009.0,0.09,0.0,0.0,0.01,0.1
Adventure,Type-Moon,10699,2014.0,0.0,0.0,0.1,0.0,0.1
Action,Core Design Ltd.,10539,1995.0,0.06,0.04,0.0,0.01,0.1
Simulation,Mastiff,10502,2004.0,0.07,0.03,0.0,0.0,0.1
Racing,PQube,10460,2009.0,0.1,0.0,0.0,0.01,0.1
Shooter,Conspiracy Entertainment,26690,4020.0,0.08,0.0,0.0,0.0,0.1
Adventure,dramatic create,60461,8061.0,0.0,0.0,0.1,0.0,0.1
Sports,Pinnacle,10538,2008.0,0.0,0.1,0.0,0.0,0.1
Racing,Media Rings,10686,1995.0,0.0,0.0,0.1,0.0,0.1
Simulation,Interplay,27106,3998.0,0.04,0.04,0.0,0.01,0.1
Racing,MTO,10746,1998.0,0.0,0.0,0.09,0.01,0.1
Strategy,Ignition Entertainment,10811,2006.0,0.09,0.0,0.0,0.01,0.1
Puzzle,Playlogic Game Factory,26388,4018.0,0.08,0.01,0.0,0.0,0.1
Adventure,Spike,42275,6026.0,0.0,0.0,0.1,0.0,0.1
Fighting,Natsume,10638,1997.0,0.08,0.02,0.0,0.0,0.1
Role-Playing,Micro Cabin,10608,1996.0,0.0,0.0,0.1,0.0,0.1
Role-Playing,Image Epoch,10788,2012.0,0.0,0.0,0.1,0.0,0.1
Simulation,Avalon Interactive,10597,1999.0,0.06,0.04,0.0,0.01,0.1
Adventure,Gust,10785,2012.0,0.0,0.0,0.1,0.0,0.1
Adventure,Interchannel,59340,8026.0,0.0,0.0,0.1,0.0,0.1
Misc,GameTek,10632,1998.0,0.08,0.02,0.0,0.0,0.1
Misc,Kemco,10706,2001.0,0.08,0.02,0.0,0.0,0.1
Strategy,Compile Heart,10630,2010.0,0.09,0.0,0.0,0.01,0.1
Adventure,CDV Software Entertainment,10486,2008.0,0.09,0.0,0.0,0.01,0.1
Misc,Marvelous Entertainment,26859,4029.0,0.0,0.0,0.1,0.0,0.1
Shooter,Atlus,26012,3991.0,0.0,0.0,0.11,0.0,0.11
Role-Playing,Aqua Plus,25813,4022.0,0.0,0.0,0.11,0.0,0.11
Role-Playing,TOHO,10333,1993.0,0.0,0.0,0.11,0.0,0.11
Shooter,Titus,26649,4005.0,0.08,0.02,0.0,0.0,0.11
Misc,Foreign Media Games,27028,4020.0,0.07,0.02,0.0,0.01,0.11
Adventure,Data East,10023,1998.0,0.0,0.0,0.11,0.0,0.11
Role-Playing,Majesco Entertainment,26031,4018.0,0.09000000000000001,0.0,0.0,0.0,0.11
Action,Xseed Games,10396,2014.0,0.04,0.01,0.04,0.02,0.11
Simulation,Swing! Entertainment,10235,2000.0,0.05,0.04,0.0,0.01,0.11
Platform,Sunsoft,10221,1997.0,0.09,0.02,0.0,0.0,0.11
Strategy,Success,26823,4008.0,0.060000000000000005,0.04,0.0,0.01,0.11
Misc,Jaleco,27032,4002.0,0.0,0.0,0.11,0.0,0.11
Shooter,Rage Software,10117,2002.0,0.08,0.02,0.0,0.0,0.11
Sports,Vivendi Games,25623,4005.0,0.09,0.02,0.0,0.0,0.11
Sports,Xicat Interactive,10239,2002.0,0.05,0.04,0.0,0.01,0.11
Adventure,Funbox Media,10240,2011.0,0.08,0.02,0.0,0.01,0.11
Adventure,Gainax Network Systems,10053,1998.0,0.0,0.0,0.11,0.01,0.11
Strategy,3DO,10162,2002.0,0.05,0.04,0.0,0.01,0.11
Misc,TopWare Interactive,41975,2011.0,0.0,0.09000000000000001,0.0,0.02,0.11
Action,Global Star,10092,2005.0,0.08,0.02,0.0,0.0,0.11
Adventure,HMH Interactive,10360,2009.0,0.0,0.08,0.0,0.02,0.11
Puzzle,3DO,10347,2000.0,0.05,0.04,0.0,0.01,0.11
Strategy,Atlus,26479,4013.0,0.05,0.03,0.02,0.01,0.11
Strategy,PopTop Software,10327,1999.0,0.06,0.04,0.0,0.01,0.11
Action,Genki,25451,4013.0,0.05,0.01,0.05,0.0,0.11
Sports,Time Warner Interactive,26464,3991.0,0.05,0.04,0.0,0.01,0.11
Sports,Tradewest,43094,6030.0,0.02,0.060000000000000005,0.0,0.01,0.11
Adventure,Shogakukan,25678,3990.0,0.0,0.0,0.11,0.0,0.11
Adventure,Empire Interactive,42359,6013.0,0.07,0.03,0.0,0.0,0.11
Action,Funbox Media,42133,6034.0,0.04,0.060000000000000005,0.0,0.01,0.11
Misc,Gamecock,25968,4016.0,0.1,0.0,0.0,0.0,0.11
Strategy,DTP Entertainment,10102,2011.0,0.0,0.1,0.0,0.02,0.11
Puzzle,Phenomedia,26054,4016.0,0.09,0.0,0.0,0.0,0.11
Simulation,O3 Entertainment,10133,2007.0,0.1,0.0,0.0,0.01,0.11
